1093	0
1257	0
1327	0
1431	0
1521	0
1726	0
1922	0
2126	0
2185	0
2351	0
2363	0
85	0
101	0
450	0
475	0
1019	0
1116	0
1199	0
1232	0
1304	0
1356	121
1471	0
1472	0
1496	0
1663	0
1707	0
2053	0
2179	0
2238	6
2275	0
2307	0
56	0
73	1
111	0
135	1
139	1
207	1
208	1
237	1
252	1
312	1
332	0
337	1
425	1
456	1
620	0
658	3
671	0
794	63
946	1
953	1
973	0
994	1
999	1
1007	1
1036	1
1044	0
1129	0
1190	1
1212	10
1213	0
1285	17
1416	1
1464	0
1473	1
1634	1
1715	0
1737	1
1770	0
1775	1
1819	0
1904	1
1913	1
1990	4
2020	0
2094	18
2216	1
2270	1
2381	1
300	0
206	4
291	2
347	2
499	2
508	3
536	2
595	2
891	5
982	2
1055	2
1610	2
1747	1
2084	2
2176	2
443	4
497	4
1037	2
2181	4
49	23
228	23
1082	0
1161	23
1347	1
51	7
505	7
950	7
1039	0
1155	1
52	0
94	0
205	0
424	0
514	0
1245	0
1376	0
1563	0
1858	0
2048	0
130	1
137	0
167	0
193	142
345	1
380	0
400	0
526	0
678	3
773	0
861	0
956	0
965	0
1043	3
1089	0
1197	5
1264	0
1305	0
1331	0
1392	0
1399	0
1504	0
1550	6
1658	0
1704	0
1748	0
1787	0
2004	3
2069	0
2090	0
2207	3
2218	0
2341	0
54	1
169	1
370	1
887	1
992	1
1357	1
1458	1
1649	75
95	2
98	0
109	2
138	2
149	0
265	2
389	2
512	2
629	2
654	2
687	0
697	0
770	2
779	2
783	2
805	2
869	2
881	0
907	0
1032	2
1095	2
1097	2
1098	2
1099	2
1100	2
1102	2
1103	2
1137	2
1159	0
1225	2
1242	2
1336	2
1381	2
1418	2
1459	1
1503	2
1546	2
1612	2
1653	2
1660	2
1694	2
1698	2
1703	2
1785	2
1796	2
1812	2
1814	2
1837	2
1883	2
1892	2
1937	2
1941	2
1946	0
1951	2
1963	2
1989	2
2016	2
2026	2
2029	2
2036	2
2047	2
2066	2
2071	2
2119	2
2125	2
2143	2
2148	2
2167	2
2168	2
2169	2
2171	2
2172	2
2192	2
2196	2
2198	2
2261	2
2320	2
2332	2
2335	2
2339	2
2344	2
2362	2
2379	2
873	9
939	0
1104	9
1436	0
1606	0
1647	0
2161	0
219	1
297	1
378	1
534	1
901	126
1061	1
2131	1
58	1
275	1
303	1
422	1
492	1
493	1
531	1
776	1
835	1
1074	1
1151	1
1251	1
1265	1
1310	1
1312	1
1317	1
1325	1
1438	1
1457	1
1491	1
1500	1
1779	1
1816	1
1843	1
1988	1
1997	1
2014	1
2075	1
2077	1
2202	1
2214	1
2252	1
2267	1
2284	1
2294	1
2299	1
2300	1
2304	1
2313	1
845	1
2121	0
222	20
268	1
305	1
385	0
418	1
464	4
795	154
799	1
910	1
1013	1
1148	1
1262	1
1268	1
1271	1
1424	1
1451	1
1453	87
1527	1
1644	1
1767	1
1781	20
1792	2
1836	1
1840	3
1874	1
1902	1
1938	1
1948	1
2028	232
2158	1
2269	2
2282	1
2346	0
2377	20
61	1
730	1
1117	1
1214	1
1409	1
1410	1
1465	1
1490	1
1492	1
1493	1
1603	1
1788	1
1797	1
1863	1
2105	1
2159	1
2163	1
2229	1
2233	1
2243	1
2253	1
2258	1
2301	1
2312	1
62	157
129	1
160	1
689	1
195	0
264	0
366	0
423	0
597	0
954	0
1234	0
1282	0
1462	0
65	0
158	11
455	0
549	0
583	0
663	11
1147	0
1977	0
2322	11
66	34
246	0
2120	0
2222	0
67	1
1172	1
1183	1
1192	1
2271	1
2273	1
451	1
662	1
1000	1
1396	1
2387	1
77	1
201	0
637	0
1047	0
1177	0
1646	1
1714	0
2203	177
71	1
217	12
316	1
699	1
827	1
990	1
1293	1
1433	1
1468	1
1589	36
1631	1
1650	1
1652	1
1841	1
362	1
949	1
1419	1
1450	1
2138	1
72	22
191	22
1805	22
540	1
763	1
979	1
1420	1
1511	0
1545	1
1573	11
1678	1
1784	1
2079	11
74	0
718	0
746	0
1247	0
1697	0
75	2
307	2
786	2
793	2
2255	2
2306	2
76	66
908	1
1076	1
1809	2
140	0
141	0
1101	0
1398	0
1404	0
1559	0
79	0
426	0
644	0
1071	0
1133	0
1219	0
1368	0
1777	0
147	3
341	0
357	3
416	0
460	3
539	3
570	3
576	3
707	3
757	0
766	3
1081	0
1160	0
1272	3
1286	3
1316	3
1403	3
1549	3
1693	0
1712	3
1750	3
2009	2
2357	1
2369	3
81	0
280	2
546	2
680	0
731	0
734	1
871	1
921	1
1002	37
1017	0
1068	6
1252	0
1344	0
1365	1
1456	0
1523	0
1982	1
2311	0
2367	113
2388	0
82	28
1574	28
1983	1
83	193
1870	1
2012	1
84	0
260	0
436	0
467	0
1302	0
1342	0
1359	0
1414	249
1808	0
2240	0
2355	0
202	0
2209	91
86	1
113	1
306	1
371	1
520	13
545	2
1011	245
1141	1
1267	1
1322	192
1406	1
1654	1
1730	1
1771	1
1865	1
2010	1
2074	1
2134	1
2326	1
87	2
1208	2
1308	2
1949	2
2046	2
787	138
395	0
523	2
582	2
642	2
683	2
855	2
1178	0
1229	0
1437	3
1656	2
948	1
257	6
344	0
820	0
1382	0
1602	0
1848	0
247	0
386	0
837	7
1238	7
1593	7
1690	7
603	0
1709	1
232	0
1475	5
1915	0
2329	0
196	2
215	2
285	2
441	2
675	2
725	2
760	2
771	2
777	2
862	2
1021	2
1113	2
1204	2
1215	2
1423	2
1512	2
1830	2
1847	2
2215	2
194	0
427	0
572	0
708	0
880	0
1035	0
1126	0
1354	162
1377	0
1384	0
1725	0
1728	0
1834	0
2247	0
2378	0
97	10
1278	10
321	2
723	0
648	246
1167	0
1374	6
1056	0
1145	18
846	0
850	6
1585	0
1618	6
1628	0
2187	0
2331	0
102	53
1345	1
1522	53
2027	0
789	1
851	1
995	1
1150	1
1980	2
104	2
752	2
895	2
1048	2
1218	2
1446	2
1959	2
1979	2
105	7
245	1
1633	0
1723	0
220	1
256	1
476	1
528	1
690	1
781	1
902	1
1152	1
1156	201
1235	1
2280	1
108	0
665	0
753	0
756	0
1432	0
1434	0
1672	0
1673	9
2068	0
1321	2
847	0
1635	0
1408	3
1872	5
2184	70
112	4
286	1
1025	0
2234	4
679	1
831	1
1054	1
1112	1
1625	1
2083	1
2133	1
2283	1
2330	1
117	1
684	1
767	1
1088	1
1169	1
1553	1
1569	1
1774	0
1867	0
1869	1
2373	0
2021	134
809	1
1591	1
2256	0
119	205
165	0
200	5
368	0
379	6
998	1
1489	5
1533	0
1535	0
1536	0
1537	0
1538	0
1539	0
1686	1
1935	0
2082	1
2250	0
2297	0
221	0
1953	0
2122	0
123	0
243	0
278	5
433	1
631	5
931	5
966	0
1038	1
1091	5
1945	0
2103	1
124	123
159	1
351	1
554	20
694	89
818	16
1146	0
1241	1
1283	0
1402	1
1700	9
1907	1
1924	1
1934	85
1984	182
1991	1
2308	5
2375	1
2080	0
127	0
605	1
1692	0
2383	0
557	41
1186	1
1379	1
1801	1
573	0
1027	0
622	2
842	0
490	5
667	5
1277	2
1429	1
1439	0
1555	5
1594	1
1732	5
1901	0
2015	0
2070	5
2302	174
2365	84
134	4
177	1
521	1
943	1
1731	109
976	1
535	0
822	3
836	0
1001	144
1073	21
1710	2
1734	2
168	8
326	1
562	1
669	1
817	8
1045	1
1092	8
1171	48
1273	1
1329	209
1339	1
1657	1
2141	1
2162	1
186	0
589	0
1008	1
1231	0
1579	140
1666	0
1687	0
1688	0
1930	243
310	1
1012	6
1889	52
2005	185
2104	0
2111	2
2384	0
938	0
1727	16
1791	124
2100	0
717	1
2180	1
2182	1
269	3
1070	3
2289	3
626	0
1067	0
1873	0
1978	0
2389	0
904	0
1228	207
1281	38
1776	0
1952	1
1340	21
1664	0
2147	0
2338	0
153	12
2249	12
154	9
1207	9
898	1
421	1
859	22
1552	1
2298	1
172	1
1143	6
1301	1
1332	1
1389	1
1470	1
1757	1
2157	10
161	116
162	0
1176	3
1912	0
164	164
166	210
866	17
1810	5
849	1
171	16
2263	16
968	13
1640	0
1699	0
1821	0
1842	128
2000	0
2022	0
174	9
1168	0
364	5
2309	119
2359	0
365	1
882	1
178	38
249	38
179	169
180	7
1599	0
1621	106
945	1
336	1
346	1
509	1
537	149
556	5
706	1
749	1
780	1
971	1
1041	1
1062	1
1084	1
1335	1
1412	1
1427	1
1435	1
1525	1
1570	1
1708	1
1763	1
1880	1
1962	1
1976	1
1998	1
2072	1
2239	1
2291	1
2317	1
2354	1
184	1
185	5
635	0
1385	0
470	114
724	5
1595	5
188	45
858	45
1960	5
339	1
1721	141
790	0
1887	143
290	46
627	62
1736	9
1799	18
838	150
2019	145
199	1
1780	1
2024	0
1645	13
2058	0
2124	0
2201	13
203	12
298	12
361	12
806	12
1203	12
1337	12
1494	12
1576	12
1790	12
1297	0
2287	0
2178	13
1568	1
1778	1
210	0
927	0
1893	0
807	1
1371	24
2065	24
612	19
737	5
1428	19
1733	5
1823	19
2041	19
2085	5
2145	5
868	1
1478	2
1386	0
1562	1
218	25
1346	1
1363	25
1802	25
1966	25
819	10
2033	1
393	6
963	6
1469	26
1487	6
1752	0
1929	6
2006	0
2114	0
728	20
224	195
227	248
229	51
2183	51
308	1
234	198
478	171
270	6
1443	6
1839	6
864	1
978	55
1481	1
2149	178
2199	55
355	0
2097	3
239	172
240	115
242	206
1182	1
732	0
1442	1
2285	3
525	1
1895	7
2042	49
750	0
967	96
981	0
1477	0
1069	1
251	130
313	0
318	1
504	110
1509	1
1452	1
1461	1
1564	1
1919	1
1994	1
1066	1
1196	1
1596	1
1198	5
259	37
1289	30
2160	0
263	10
991	1
1519	80
1565	1
1947	1
2067	42
1298	1
1609	1
893	36
555	0
633	6
1613	0
272	213
632	211
274	7
1648	7
1122	135
2142	0
624	0
2232	2
2393	5
454	2
2137	44
2244	3
413	2
997	2
1544	2
2086	2
2123	2
561	1
564	0
614	0
761	1
810	1
885	94
1042	1
1058	1
1085	166
1258	1
1295	0
1641	5
1970	14
283	215
2237	1
1696	82
1786	2
2007	1
2063	1
856	1
289	5
1201	46
1083	32
1195	5
1244	0
301	79
415	1
2034	1
567	64
628	104
1187	1
1548	1
1662	196
446	0
936	17
309	3
1601	1
2088	7
548	10
581	4
606	10
775	31
832	1
1173	2
1597	2
2057	1
2118	31
315	39
1856	39
2310	39
1744	186
496	26
641	0
1086	0
1200	0
1243	218
1279	0
1280	15
1497	78
1583	8
1600	7
1667	26
1676	0
1845	26
1875	42
1894	3
1900	54
1916	0
2129	7
2164	8
2191	219
348	0
1886	27
704	167
1995	133
325	6
860	0
356	1
1028	1
1094	191
2194	3
1362	1
1638	3
340	3
712	56
1411	3
1510	3
1768	3
1882	3
453	15
1567	19
1877	14
2155	41
1488	0
353	183
1999	3
358	6
411	1
1010	5
1637	1
788	118
1120	203
1230	93
1685	3
636	17
2050	17
578	0
668	0
382	132
638	1
709	1
1950	0
925	4
390	220
392	6
495	6
394	24
2151	2
593	0
2246	216
2325	0
485	8
2228	0
2278	0
507	30
874	6
1479	0
1905	6
2262	100
2327	6
405	2
410	33
2204	33
1890	1
1233	0
1783	0
1348	235
1971	15
811	0
1804	36
2174	1
2186	208
430	2
431	189
432	57
791	57
530	1
2136	29
1030	8
1210	8
1852	8
685	1
1290	5
729	0
879	6
1180	6
1096	242
1501	250
1153	60
1909	152
465	5
899	5
466	221
2305	8
1064	6
1958	137
544	35
1296	18
1713	136
1992	35
2101	35
814	175
483	99
923	90
488	6
942	6
2281	6
1758	5
515	12
547	9
552	222
574	187
607	180
615	120
677	1
681	153
715	190
738	108
778	146
801	202
928	37
1006	112
1016	58
1018	71
1202	214
1254	241
1358	10
1383	204
1387	28
1444	97
1482	127
1592	170
1639	223
1820	8
1849	73
1866	32
1956	168
2054	58
2102	5
2130	197
2175	107
2227	9
2323	47
2380	98
502	21
639	224
702	27
1003	27
1353	225
1486	165
1671	160
2023	23
2165	27
498	88
1586	21
2276	21
1705	33
932	30
1191	3
646	131
656	31
664	139
812	11
884	0
1299	18
1407	176
1578	0
1659	184
1716	9
1762	0
1853	0
1881	159
1884	2
1885	6
1920	1
1964	14
2018	65
2055	212
1547	9
1766	9
696	200
2345	4
2328	44
541	40
686	217
1532	103
1826	3
2318	226
826	40
1541	40
1516	5
804	0
1761	0
602	227
2235	76
566	199
962	1
594	61
1619	228
604	5
1627	13
2315	1
984	0
1181	0
1742	95
1772	0
613	111
634	229
1328	9
640	74
643	230
1189	231
1556	179
2286	1
1831	0
1072	29
1850	151
1031	56
722	117
1026	2
741	15
1106	15
797	5
1739	24
830	7
1554	7
1936	54
1324	1
867	48
1367	147
912	72
1682	3
1815	3
917	9
1480	105
2265	233
1735	7
952	0
986	188
1448	67
1005	69
1015	52
1993	13
1318	29
1623	234
1560	129
1221	15
1294	81
1615	194
1679	102
1300	156
2211	9
2279	9
1341	5
1939	7
2153	236
2127	181
1754	237
2321	173
1944	9
2002	68
1598	238
2106	155
2342	9
1722	77
2017	239
2092	240
